ID,YEAR,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,QV2M,T2M,VACATION_RATE
40,1982.0,-244.02196181837874,33.10173135138299,19.50053186849931,69.16576183450364,89.5295298909768,2.9733239722609657,11.238199893769785,27.10606755510247,0.20487909511634975
41,1982.0,-246.72042402021486,29.69649701295769,19.21477594366619,79.70529601163015,89.56563407847382,2.8962902309821943,12.46135454371288,25.67494187909284,0.9338006237182289
42,1982.0,-246.6169919422317,29.275761462408234,18.763791674189786,83.1474648646312,89.84618974082352,2.7932652317658873,12.608483808020939,25.166246018807676,0.46546250746282547
43,1982.0,-246.83513055405845,28.57984034501594,18.95780018650968,85.52975148448047,89.6943513357777,4.002858332592254,13.013483039442349,24.801450140152735,0.7803809365340689
44,1982.0,-248.13356154696802,28.644415782604106,19.994813631448817,87.89912679329666,89.74296440945243,2.4302693234037225,13.853190310949703,25.526159677681164,8.347282133994007
45,1982.0,-247.23766627879854,28.790717946806357,19.159384992490146,82.79307544339288,89.80976991683629,2.9907272013110218,12.372933067670386,24.93391924028826,0.04152402644915533
46,1982.0,-244.3916867449818,29.86512032940352,17.15439628255577,77.1559140457729,89.67149170246203,4.145179079449463,11.315124894480157,24.099271058330878,5.187579271295192
47,1982.0,-244.057518871295,30.09066306514833,16.54593906799177,73.91941864483424,90.01819286900269,3.928293583513763,10.342228922191772,23.861358001596194,16.37420316581068
48,1982.0,-242.21076271252346,30.930305707671135,15.740978791275392,72.4177975172492,89.94438110301452,4.252660826140403,9.778722529214344,23.56463374348938,27.149208872395082
49,1982.0,-243.64335607964497,29.501389461281608,15.64796037209037,71.78097417471385,90.04629102377847,3.740186936512786,9.295999109470118,23.193307754605875,34.53458081333848
50,1982.0,-243.04040476376076,30.488444221002702,15.998697683971097,68.46285282098462,89.927952891121,4.807984883858181,8.847258369375751,23.418268578259312,39.26924900617558
51,1982.0,-242.43623638848896,30.64871619660993,15.181277945842744,68.46509091965125,89.66874002129555,4.629939658784773,8.808370800002571,23.21831262881818,45.06781783641943
52,1983.0,-240.95737863269716,31.018721061939612,13.945430820418553,63.91415089987845,89.89705431939188,3.5877267063624947,7.80350415698391,22.938750308007897,70.47367096473216
53,1983.0,-237.2811218156306,32.5946300002503,11.816343383446537,50.89586697422187,89.79203663643797,3.7369187314351073,5.769050281869662,22.670464072696493,134.00251190758598
54,1983.0,-239.20199605157833,33.53603078448737,14.43145387765298,54.27434354359923,90.06668899160833,4.080738635414874,7.040642309169582,24.67494265886554,74.98844822845494
55,1983.0,-241.07063828943328,33.639289353504566,16.965860854882074,55.03171838662206,89.94049155270476,3.6515697711733646,8.15427999186689,25.904543670109806,43.25194877695291
56,1983.0,-237.80979624192858,37.31966108898748,17.17460567428078,36.0448356638386,89.9415516869654,2.136889881420155,6.064351460125874,28.65447519885109,79.77922688213691
57,1983.0,-239.63909008345254,36.32297395410377,17.864752811458068,43.27846863991748,89.68212939453798,3.335165159786094,7.398822293548614,28.606938659570165,40.91220019110982
58,1983.0,-237.99307400919386,37.43015355564258,16.95281057773033,42.64609812126158,89.63409959904845,3.8523355111800335,6.640557833400325,28.604637006215455,58.13066581185659
59,1983.0,-240.21080317738833,38.40964758662306,20.735662042478538,33.04479589622024,89.76207744851736,2.5134927713920594,6.674862296016601,31.40065420125799,41.174363093456265
60,1983.0,-239.37649419081797,38.639398149055914,19.970038787435367,34.09086714376482,89.92583584405206,2.903374848825777,6.840136354452272,31.336267274664035,39.08536742797786
61,1983.0,-237.4253601843065,39.51713914057283,18.7546434932963,36.09291972382931,89.83005636923981,4.036114385494655,6.714595064355279,31.05773151305586,44.91273789192493
62,1983.0,-237.9244738227263,41.25330562164313,20.875108657457556,25.644878999123335,89.64780415922536,3.038843932594512,5.4429927555215265,33.310515550290305,68.07555745315628
63,1983.0,-241.7193481662437,39.623274051495756,23.776872142786445,37.111782653393774,89.74709260551103,2.7171858347638596,8.363427576360346,33.88704176157953,2.36252927503777
64,1983.0,-238.15388912310752,40.610491510202294,20.74870230077279,29.46980144092101,89.60127359643354,3.717909682004349,6.0894898990015855,33.087710992246755,49.750920524936504
65,1983.0,-238.52499609984312,41.007610806023884,21.05724240652492,28.31889688151722,89.47896286523365,3.525843092906038,5.9587035992152,33.04984580797763,51.15740752462266
66,1983.0,-241.6752955878427,41.52458600583932,25.480366605395304,34.210947225867955,89.54501395248681,2.888806221903421,8.947074729027037,36.06430981768996,0.10107837690799956
67,1983.0,-241.1313696053608,40.6558878976426,23.7822131428362,36.4663910930058,89.5142355460718,3.4119368769307408,8.336689521510829,34.38488603435058,1.8153892728287082
68,1983.0,-241.00345157110343,42.00168527284204,25.178953230817125,36.811889116388095,89.41214623832508,4.162259086583643,9.050443333934801,35.85347743152516,1.4124661077255911
69,1983.0,-241.35696794025966,41.72430577757859,25.293915044652486,39.013455410568895,89.43339467509493,3.4489568954018273,9.57117138461249,35.95973273757411,5.936210120129213
70,1983.0,-243.74794956767846,38.51492628948178,24.88290205392636,44.48808851066925,89.46393887639358,2.5001045422816435,10.200711294666485,33.94636141616825,7.697257751366113
71,1983.0,-244.8006990603262,36.67613718991976,24.188608552135527,57.185608877579476,89.58742850126616,2.594119595271422,12.246100354116878,32.16163340384647,30.102459887851
72,1983.0,-246.27067082771822,34.107239875883124,23.15573221136314,68.86691208346497,89.5531703125368,3.174513974456081,13.691821716534555,30.305059375897088,47.30848741768219
73,1983.0,-244.67849981933713,36.06182290299388,23.3871548545505,62.53386753216639,89.30936354442689,4.944251534130977,12.591864501336376,31.200702267704155,31.01374935288244
74,1983.0,-247.36897879614122,31.721856573359407,22.13576512211316,75.72322692448742,89.45775980965867,3.602191990826512,13.599513025285964,28.13328449010752,25.830391998227054
75,1983.0,-246.7539550903574,32.001292178303984,21.80797655208091,78.01599199380553,89.38842306235989,3.7543894912064477,14.254800864979789,28.353170735773546,33.49822317566786
76,1983.0,-246.4886664406467,31.220679693630828,20.874944983087097,76.6160772471937,89.39815772867725,7.064345365891704,12.695876389882484,26.57255708216834,5.289286201785888
77,1983.0,-246.5449357154077,30.825559831575692,19.87039763258401,74.45193406467872,89.40296951095375,7.983293316644151,11.964549008008612,26.149850700486397,0.18663336121571186
78,1983.0,-244.82024139361576,32.6117093721141,20.282153783741027,69.31692750306682,89.36360218358392,4.7382633580619675,12.01690175143619,27.611456161240337,1.974880033383048
79,1983.0,-247.75211054602997,29.925299998323837,20.90611287094583,79.95446956932662,89.36205386077266,6.691663021538665,13.139650276624737,26.4736702679076,7.3351907943748955
80,1983.0,-247.63556553163096,29.510755707696024,20.46866286450066,77.5774772444144,89.18553912247505,7.887885983532093,12.181049050673657,25.862887271925832,0.6379722222910501
81,1983.0,-246.81988538309176,30.73671807867266,20.87440532190091,79.1440258492695,89.32728902727722,5.488976135287881,13.179236223905333,26.77113417762968,7.555936662689776
82,1983.0,-246.34988215822307,31.06861235417637,20.33206935958996,76.42928989689439,89.36474591475832,5.312399346388152,12.815918416297633,26.926265212700827,5.344147998509723
83,1983.0,-247.02999240877983,30.704521847460608,21.002114629115823,79.27839193395944,89.349270391617,6.8005087229426975,13.415710067051426,26.82513361126528,10.914660645335797
84,1983.0,-247.08645639266098,30.84261168709151,21.11968160307169,79.12995117278449,89.2254032641248,7.055617842522307,13.455243760265756,26.77098665792404,9.549769453657332
85,1983.0,-247.77999078677334,29.8515335691791,20.548717747884297,81.75972558911202,89.31979266401716,4.096209851125413,13.476553676857897,26.280096478842832,7.892518826851828
86,1983.0,-246.68679289459376,29.79743272407173,19.71689888118883,80.57440030579379,89.57620947243883,4.866027924366302,12.754502801294707,25.760733066573284,2.559052300520593
87,1983.0,-247.8652383543364,29.469061020299,20.348804668751885,83.93643724884059,89.41121623217562,4.3114695057114245,13.500420103064151,25.984126311599287,8.7057862938872
88,1983.0,-248.58691046863922,28.426924331666825,20.494057541949104,87.01012325888496,89.37503352899394,4.610956747985083,13.903029542549298,25.447792640428435,7.560515982663969
89,1983.0,-248.83451404670234,27.586549011942903,20.037760358035975,87.08110265308072,89.34405298561704,5.427124227044125,13.361570217090081,25.005547041315335,2.6276378069767086
90,1983.0,-246.07297279962393,29.823273482201355,18.88032713350668,83.99965548512155,89.45361565501473,4.941359196112233,12.990277433084753,25.547811693337643,2.4331792647777983
91,1983.0,-248.85101067654026,27.867376205744428,19.853734338206408,85.99062205110557,89.35206043879778,4.774930424986806,13.317452376386314,24.99622586466252,2.3258466834750298
92,1983.0,-247.58068930610537,29.35096284186394,20.147301724326724,82.10233127330442,89.7818977066417,2.8246103115701384,13.18591230357624,25.806209576843607,4.255970597376854
93,1983.0,-247.5164183775601,28.62752165466873,19.322610803153726,82.50386061171879,89.3940280428888,2.1766105160607645,12.891711220822913,25.40566760025757,1.391559230781371
94,1983.0,-245.89815421083608,29.36675148606633,18.275457642361157,80.70306375455488,89.67928462696923,3.240673982900771,12.317434972878278,24.933046656581656,0.004467499802299442
95,1983.0,-247.49362164879224,29.33341110580337,20.02698718482733,83.84208578661352,89.6839666365703,3.1352430266610085,13.032465995405987,25.646114520414084,3.42589370405654
96,1983.0,-243.38002902363496,30.51794431372264,16.38899962561684,69.72411511275409,89.61456320102057,2.5898171715172964,9.990402505118844,24.2363241381411,18.18197493383142
97,1983.0,-241.30866737901053,31.055917089085824,14.564887328904627,67.27455931488129,89.77955435335848,2.65145951096324,9.105579242553585,23.70942704451189,33.721604317521155
98,1983.0,-242.46490599706482,31.62600753486888,16.674061052815414,64.73385619522064,89.86540680557329,2.422451646276969,9.399805093153416,25.18744410314503,21.572916194024167
99,1983.0,-244.00767173800804,31.056976362263214,17.64253162820742,72.281284951613,90.09105959078224,4.529872839766704,10.637982030143474,25.045601016551547,8.096420690034837
100,1983.0,-244.20650905271623,29.839899623229044,16.61614039788861,74.16870568045321,90.05839094392775,3.9888829089176956,10.066402945134676,23.658193065127843,19.156488349487198
101,1983.0,-244.890653015323,30.79935907574755,18.390983875579128,75.01993222714336,89.92763831894699,4.8493968406479775,11.036215674809108,25.045579477669712,4.243852692166773
102,1983.0,-244.8367006687484,29.726610153195505,17.251787033060157,74.48023667113083,89.8123531412252,5.358101418192779,10.600695063658739,23.93177324786453,13.19987005787919
103,1983.0,-245.92711265559458,30.603232927905395,19.513513215036188,80.61724733723878,89.63832493920445,3.302900010686394,12.82967853802783,25.87548682247291,1.7737814576481092
104,1984.0,-244.78295240449123,30.678052340825893,18.35431805052018,75.03949499011463,89.86918658838597,4.081990341035648,11.40226855569942,25.1788858871894,3.0120168563531546
105,1984.0,-243.82593335622542,30.477828126555025,17.000255060943832,70.50335391752492,89.90398152264096,4.5284309873120066,9.959303127233154,24.211867912872442,19.284539278236167
106,1984.0,-243.83339146216414,31.800894098908486,18.46233495269445,73.36910464869025,89.6290531688359,3.809688946842838,11.12453796944418,25.711371213153594,1.082748283685388
107,1984.0,-242.77476975300584,31.99576958748205,17.048360702080963,66.33092393598268,89.64947212038427,3.8815139535133447,9.588346910544592,25.056083271763928,16.621741499855034
108,1984.0,-242.6471879710003,31.483419848041486,16.83086449433679,65.9539305013562,89.5093782350423,4.3657801238344875,9.498077050831546,24.94274681641071,23.874407308468626
109,1984.0,-243.12032784795502,32.52954007866139,18.1110316796161,70.24498292643835,89.46240415604275,4.898106948792663,11.071750475429107,26.049892950701874,2.525342834141278
110,1984.0,-245.32482070225896,30.798167042944808,18.96993714889501,76.30870368087052,89.58844669504663,4.474081584939574,11.877422281453478,25.883930101947815,-0.06167194746396707
111,1984.0,-242.57859992493087,33.77815818915946,19.0709329360979,67.6538184473564,89.5359947604945,4.056900820044737,11.088956109743028,27.35474479164325,0.15986049793276402
112,1984.0,-241.54330873303093,32.97887418187834,16.819360398974474,58.10350578601314,89.75370442287128,5.310313318472792,8.626418834545591,25.9294193983752,32.40151946258757
113,1984.0,-244.66302842230536,30.31492810024879,17.6648773280094,70.77882091255005,89.55385812450734,3.8508265550336462,10.427242320049812,24.425247615283077,12.81350969969654
114,1984.0,-241.75783934041266,35.00202070603002,19.254429712256545,60.348675020780576,89.5209686579861,2.5425808092047952,10.322177378718951,28.684708806061114,0.41519341525467346
115,1984.0,-237.91180881932812,37.034450793307066,17.0572551181333,46.586279426059356,89.83252713676761,3.7552838927812546,7.324642767227754,28.210545502476833,42.004046551587706
116,1984.0,-239.29706345525926,36.600615122906675,17.85049471098968,50.13706323292226,89.66638993363809,3.488192087053531,7.984375227107457,28.31218626892003,27.481681321875705
117,1984.0,-240.43895521332695,37.85684730769994,20.559115203051526,54.85726799022364,89.44904822103163,3.3649164162469756,10.37705632721596,30.328391982033555,-0.016172603976641095
118,1984.0,-244.49198118033127,34.58985060349959,22.013579172744222,60.553627361814854,89.35227452550365,2.696640026368938,11.706069719536744,29.882273496065768,7.191234382887217
119,1984.0,-240.90478330034355,38.181470975758224,21.04456517535242,55.8282288621859,89.58168977583632,3.186238213731011,10.879871651732948,31.46601740199253,6.109868511876876
120,1984.0,-242.50347782307247,38.04691265990351,23.05405483546372,51.75030693019331,89.28596536714805,2.7667752379785417,10.910484833622732,32.39632777838483,9.72012550665015
121,1984.0,-240.73206448767226,40.94612666953291,23.74585974227017,42.20334575478481,89.27415303851843,3.935423608954627,9.69442564266728,34.39586761193436,1.782634724176399
122,1984.0,-240.82001055318128,41.02706560405682,24.085552612067804,42.46278086645173,89.23988308738494,2.6692734183626943,10.004594169704614,34.80991403340775,5.910147797154821
123,1984.0,-241.8194840798285,39.33835365744639,23.750069418252234,50.08480949870156,89.24536874353502,3.3297501994574676,11.221959070489977,33.114241793465126,15.12158115525325
124,1984.0,-243.95638252229725,37.0561889840495,23.399136789171287,60.7040463954486,89.4064010693009,4.440585841028795,12.809255786740627,31.811271737384576,38.882001382807495
125,1984.0,-245.4838566365739,34.370044249384655,22.612176939380053,66.22164312191343,89.27831661683344,5.133880860258521,12.387367304325835,29.51740378252089,14.71533226711113
126,1984.0,-248.16156911563954,31.20887143265982,22.59740183816346,75.34323200906735,89.06145899738894,6.342573477266999,13.580949265142687,28.229452150222652,21.882941887914317
127,1984.0,-246.41923680712162,31.80124223778972,21.239846964528123,72.4882988914324,89.27048479133263,7.188681560944262,12.597854018108395,27.42441077909248,6.0498160457569226
128,1984.0,-246.09279368173983,31.863648167342195,20.970797769876565,71.03280756758713,89.17129430354052,8.079715379940561,12.07914832448137,27.52862909381632,2.731808374235458
129,1984.0,-245.1042841716455,31.81935948914929,19.74242552261612,67.47174832131395,89.28273044993384,7.610300143367143,10.98579086558567,26.59652757272198,1.5659921154831808
130,1984.0,-245.03265301140829,32.04587614576487,20.13829350553375,71.47297377859466,89.29083570034254,7.90763100302384,11.953501031247148,27.02051224581095,1.2805051253265236
131,1984.0,-247.27198447930644,30.955568012614375,21.31193612699725,73.683032989246,89.21388470011836,4.510427558861644,12.750562873685562,27.35096149532984,6.63206947855879
132,1984.0,-247.1038537750729,30.021830548977203,20.21180394905916,76.59099549624116,89.23431818953242,7.900522795829091,12.337423181405422,26.074254783286694,0.6984902504951725
133,1984.0,-246.75287863868644,30.147617508539646,19.92498520289021,77.63983817283616,89.42364612818247,4.80718287637342,12.654319951066116,25.988335999415632,1.057272936154055
134,1984.0,-246.6665387151706,29.744439896381436,19.634888670997906,77.63362165160228,89.14722022976584,6.608724416890659,12.348369045661595,25.732543404032647,0.21819850569114368
135,1984.0,-244.90824167376067,31.90512556147684,19.716947477714815,73.49106125130409,89.2535099684223,7.006310444403953,11.949310703878048,26.58048235351941,0.9203450105608232
136,1984.0,-243.7171798520209,33.54681015354147,20.136648206448893,70.31568326937256,89.31309042708861,7.17738262707456,12.098077455384745,27.644114686357803,2.317220148983408
137,1984.0,-244.37112876629737,33.04574482356477,20.15803077232993,72.16055917369438,89.39093008006668,5.66971728835456,12.35678665889493,27.242590129352486,3.3930246290223174
138,1984.0,-243.8475057056467,33.32138445736283,19.895775039765905,71.55357530721713,89.24976211860476,5.678923749523284,12.291723393489713,27.57200911927327,3.456976627391833
139,1984.0,-244.3627740503236,33.09007548289803,20.33681579141074,71.81093395077067,89.44487673662783,5.703082898009087,12.199826497705317,27.349918293941684,2.263464592938063
140,1984.0,-243.15327202515488,33.967551254671996,19.463306360486737,66.65368576938474,89.50903142389086,4.846565591522286,11.262816058000874,27.658062542361513,0.05928863034845348
141,1984.0,-246.89856960448967,30.521923647952136,20.814692133195724,76.02276832179233,89.51471739052181,2.4126304283660125,12.40285438296292,26.52103099718734,2.9368165552802528
142,1984.0,-244.42427537222045,33.58864293851129,20.68217033829014,72.3500245702901,89.31237073060807,2.037882162177741,12.833792710580948,28.164842387341793,10.277330777246602
143,1984.0,-249.05900042625785,28.051803588648045,20.40282967432897,87.44220188544224,89.16534268041009,3.2021448919665176,13.8307445155166,25.273481335097227,6.118176372481022
144,1984.0,-248.40561488682758,28.020662297963792,19.776833124168586,85.65612496526496,89.51753445299175,4.061121124559664,13.313630071177327,25.041475846347584,2.432096003297863
145,1984.0,-247.06693490521846,28.759332294171198,18.88289450559718,81.8210055730344,89.57984990377837,2.4393972079621244,12.67390490573163,25.378079025104967,1.0462694713090952
146,1984.0,-246.71258285257412,29.530136241816525,19.578948102915017,82.32444322829662,89.79039272997697,2.5682811804919705,13.018653191457842,25.678510716395962,2.3739894142933644
147,1984.0,-244.91096610504437,29.403671795241852,16.852988845192495,78.44393994486654,89.6393312947552,2.9658431642771124,11.437472202174884,24.28813022881107,2.920140889412196
148,1984.0,-245.07714343179495,30.18549265926586,18.265851158210342,79.52487854493307,89.88182377518855,3.526346775566858,12.113405941203846,25.23747340813588,0.16724198651189826
149,1984.0,-245.74988059661766,30.353845644642682,18.72718271778185,79.68101878901788,89.46813906156306,4.208566855984412,12.293241416937626,25.263459870286752,-0.05467771407024681
150,1984.0,-244.06958903992208,30.984082785668477,17.740562064215897,72.94077265990543,89.92892459773915,3.1693416999637702,10.799086733734157,24.902806035093608,6.619916815917565
151,1984.0,-244.00480344025883,30.090247576387256,16.5470485187843,72.27238405057669,89.81133941906319,4.133186881511929,10.091184020871765,24.17329288100574,16.32304994398135
152,1984.0,-245.01901118875523,30.786590697473244,18.706105013536504,77.02962676433725,89.5347464082343,4.484158407748661,11.824980633023827,25.168767407257462,0.28263916955827495
153,1984.0,-239.27807205806042,32.401537171978134,13.67623991097626,58.52141834624789,89.66368930047388,3.280592587016758,7.298650717582273,23.35539275712611,80.70617864005732
154,1984.0,-238.28860310149844,32.45756937715833,12.409628635140564,58.84794074011833,89.69798207697549,3.2297599925713047,6.794746947429783,22.366952948000726,102.62899595690314
155,1984.0,-240.0272778564865,32.0213846128722,14.174642585805245,60.22632901961817,89.5154918065144,3.7874131851343558,8.009891888564875,23.87157817204654,58.71071239559352
156,1985.0,-244.61964949252155,31.164758825138687,18.901370013052343,77.09967210852273,89.86664825936145,4.186292524996339,11.718867816786991,25.560019677487514,-0.10341520088792794
157,1985.0,-245.89216058025548,30.0434569673183,18.95624996122932,74.7345586428898,89.90114667656907,2.6799366027579348,10.981957019686497,25.053849393290573,3.668793975563387
158,1985.0,-243.7368583964435,30.03977821194994,16.03424521970337,69.57157897952762,90.00257432664054,4.084687439763464,9.339053607179824,23.40890424923548,32.46028375618291
159,1985.0,-241.34792341847233,32.451886098920895,16.097899152862816,63.74197000400934,89.79901751015923,3.795246539456433,8.701414166249895,24.79084979609975,33.306872465533964
160,1985.0,-238.06684698770917,34.76355247789584,14.091141884538592,53.23197525242396,89.5648107193852,3.5268079576663727,7.000380620384816,25.087905164689307,80.04569416415148
161,1985.0,-238.92999356933424,36.308590517599725,17.168005282830826,46.23578499037187,89.37587219753274,3.124411697013298,7.242427561544704,27.962710624793672,43.91206234720634
162,1985.0,-241.79162891859067,35.75764470573609,19.594195042178928,49.566722406364875,89.3026404928642,2.7092148845093202,9.09892451991691,29.655652553954052,7.007713421459382
163,1985.0,-239.95983096398345,37.22535182811644,19.33841996919563,44.1097082304715,89.53000541408649,3.2701760429112054,7.963113415454214,29.68662776985508,23.416504284714424
164,1985.0,-235.2626734726855,38.89265763318109,15.691473750657636,34.557719925378755,89.46974137598296,3.6821468159130095,4.835187744569414,28.405519514268143,122.81499467596501
165,1985.0,-235.9127193663981,40.31124979498565,17.746238265618867,29.74059985751185,89.32208233125834,4.023778511411819,4.8855021867892,30.49071209849359,99.40632315319984
166,1985.0,-238.8513599436925,37.438306493041416,18.12904121313342,41.30587625188914,89.71432518300198,4.653878981287811,6.776860640546132,29.456578432364154,46.27515339443599
167,1985.0,-239.35068189171741,38.98469890132356,20.188699100973892,39.60309460454266,89.75672667505131,3.9789156914638366,7.652118605835701,31.573624649357097,16.484971318501053
168,1985.0,-241.37487157262242,38.64737982920428,22.32167399736381,43.01995398196802,89.49458692575921,2.738045802023835,8.939479476351396,32.49081583081077,0.7020370235789859
169,1985.0,-243.44953342013582,36.42394019488469,22.500945328266003,48.60003169454164,89.48060085493805,2.914080265079436,9.927335447181667,31.315662126533248,0.03030515023918861
170,1985.0,-244.18297841536312,36.37114296917149,23.27018048482461,55.14258502601176,89.19057727259387,2.199367190782107,11.737949145976907,31.832774186342565,16.030139088606948
171,1985.0,-243.29696357283615,38.94860412525909,24.91852372614937,42.2837437383163,89.23584437657836,2.473598443650258,10.036158664626269,34.049135199814444,4.085769189089493
